parentTconst,seasonNumber,episodeNumber,averageRating,numVotes
tt0159876,7.0,6.0,7.6,57.0
tt0159876,9.0,4.0,6.5,12.0
tt0094999,1.0,2.0,6.2,1674.0
tt0364151,13.0,3.0,7.8,216.0
tt0806910,1.0,216.0,6.3,62.0
tt0806910,1.0,407.0,6.0,145.0
tt0046593,33.0,18.0,8.1,209.0
tt0806910,1.0,220.0,4.6,54.0
tt0094416,7.0,5.0,8.1,105.0
tt0806910,1.0,408.0,6.1,41.0
tt0806910,1.0,409.0,5.6,99.0
tt0159876,13.0,4.0,8.2,146.0
tt0046593,8.0,5.0,8.5,25.0
tt0094416,6.0,8.0,7.5,74.0
tt0806910,1.0,42.0,6.2,49.0
tt0364151,10.0,4.0,7.2,96.0
tt0046593,11.0,16.0,7.9,30.0
tt0806910,1.0,411.0,6.9,205.0
tt0806910,1.0,412.0,5.2,31.0
tt0046593,10.0,15.0,8.3,45.0
tt0364151,13.0,1.0,8.0,158.0
tt0094416,8.0,4.0,7.8,57.0
tt0094416,11.0,8.0,7.1,62.0
tt0806910,1.0,413.0,7.5,67.0
tt0806910,1.0,414.0,6.0,146.0
tt0159876,1.0,4.0,6.9,94.0
tt0094416,11.0,10.0,6.9,48.0
tt0159876,26.0,8.0,8.9,23.0
tt0159876,18.0,4.0,9.0,112.0
tt0806910,1.0,242.0,7.1,29.0
tt0046593,7.0,6.0,7.9,42.0
tt0806910,1.0,421.0,5.1,34.0
tt0806910,1.0,415.0,6.2,56.0
tt0806910,1.0,417.0,6.1,84.0
tt0159876,4.0,1.0,7.4,42.0
tt0159876,3.0,25.0,7.9,19.0
tt0159876,,,6.6,31.0
tt0806910,1.0,416.0,6.4,176.0
tt0159876,27.0,16.0,8.1,152.0
tt0159876,2.0,7.0,8.3,13.0
tt0046593,8.0,4.0,8.3,23.0
tt0046593,8.0,10.0,8.0,13.0
tt0159876,27.0,5.0,7.4,58.0
tt0806910,1.0,314.0,5.9,32.0
tt0159876,19.0,2.0,8.4,46.0
tt0364151,4.0,7.0,6.3,84.0
tt0159876,,,8.1,24.0
tt0159876,1.0,10.0,7.3,20.0
tt0159876,3.0,17.0,7.9,22.0
tt0159876,14.0,10.0,8.1,200.0
tt0364151,4.0,10.0,7.9,292.0
tt0159876,22.0,4.0,6.9,25.0
tt0806910,1.0,418.0,5.2,46.0
tt0159876,9.0,16.0,6.6,39.0
tt0806910,1.0,420.0,6.2,116.0
tt0806910,1.0,419.0,6.6,59.0
tt0364151,3.0,4.0,7.7,105.0
tt0090509,1.0,3.0,8.0,1086.0
tt0159876,1.0,11.0,7.8,71.0
tt0159876,1.0,19.0,6.5,17.0
tt0046593,1.0,4.0,8.1,53.0
tt0159876,5.0,29.0,7.3,24.0
tt0159876,1.0,7.0,8.5,41.0
tt0094416,11.0,3.0,7.1,50.0
tt0159876,1.0,1.0,6.9,38.0
tt0159876,2.0,12.0,7.8,29.0
tt0068098,11.0,16.0,8.9,4166.0
tt0112167,5.0,11.0,5.4,192.0
tt0806910,1.0,14.0,6.1,100.0
tt0118401,2.0,4.0,7.4,1263.0
tt0066684,30.0,5.0,7.4,1022.0
tt0159876,3.0,7.0,7.9,94.0
tt0159876,5.0,7.0,7.4,94.0
tt0806910,1.0,422.0,6.9,209.0
tt0046593,23.0,9.0,,
tt0806910,1.0,423.0,6.5,167.0
tt0806910,1.0,77.0,6.7,79.0
tt0806910,1.0,255.0,4.9,30.0
tt0159876,,,9.0,68.0
tt0806910,1.0,424.0,5.6,93.0
tt0159876,1.0,17.0,7.1,20.0
tt0159876,28.0,2.0,8.4,157.0
tt0159876,18.0,10.0,8.1,48.0
tt0806910,1.0,426.0,5.2,102.0
tt0806910,1.0,425.0,6.9,70.0
tt0080231,1.0,5.0,6.6,890.0
tt0094416,4.0,6.0,7.4,20.0
tt0806910,1.0,427.0,6.7,62.0
tt0159876,24.0,12.0,8.3,81.0
tt0159876,,,,
tt0094416,8.0,1.0,7.1,47.0
tt0159876,,,8.2,16.0
tt0046593,15.0,20.0,8.9,16.0
tt0046593,20.0,10.0,,
tt0806910,1.0,428.0,6.8,158.0
tt0806910,1.0,436.0,6.6,33.0
tt0806910,1.0,429.0,6.5,174.0
tt0806910,1.0,430.0,6.9,49.0
tt0046593,28.0,10.0,7.8,30.0
tt0806910,1.0,431.0,5.8,94.0
tt0806910,1.0,39.0,6.8,106.0
tt0806910,1.0,432.0,6.9,89.0
tt0046593,8.0,26.0,8.3,87.0
tt0364151,4.0,4.0,8.0,236.0
tt0046593,6.0,15.0,8.1,43.0
tt0806910,1.0,433.0,6.1,95.0
tt8127644,1.0,2.0,8.4,2596.0
tt0806910,1.0,434.0,5.4,38.0
tt0206501,27.0,2.0,8.2,25.0
tt0046593,33.0,15.0,5.7,16.0
tt0046593,32.0,23.0,5.3,13.0
tt0118480,1.0,1.0,8.1,4076.0
tt0806910,1.0,435.0,5.7,62.0
tt0204993,1.0,0.0,7.4,2534.0
tt0094416,7.0,4.0,6.6,45.0
tt0094525,7.0,2.0,7.9,2453.0
tt0806910,1.0,57.0,4.7,44.0
tt0094525,7.0,1.0,7.3,2721.0
tt0806910,1.0,89.0,7.0,72.0
tt0364151,7.0,3.0,8.2,236.0
tt0364151,13.0,6.0,8.5,127.0
tt0159876,23.0,12.0,9.1,71.0
tt0364151,15.0,8.0,7.7,139.0
tt0806910,1.0,437.0,6.5,109.0
tt0364151,14.0,3.0,7.5,141.0
tt0092400,10.0,23.0,5.5,629.0
tt0046593,5.0,20.0,7.8,53.0
tt0364151,2.0,3.0,7.5,76.0
tt0806910,1.0,438.0,6.4,129.0
tt0185102,2.0,1.0,8.1,1105.0
tt0159876,28.0,4.0,8.1,212.0
tt0806910,1.0,439.0,6.3,68.0
tt0806910,1.0,468.0,6.7,75.0
tt0806910,1.0,440.0,5.3,71.0
tt0806910,1.0,48.0,6.4,80.0
tt0806910,1.0,32.0,5.4,56.0
tt0806910,1.0,98.0,6.3,46.0
tt0806910,1.0,441.0,6.6,37.0
tt0806910,1.0,33.0,5.4,39.0
tt0806910,1.0,79.0,5.4,41.0
tt0806910,1.0,23.0,5.9,46.0
tt0806910,1.0,35.0,5.9,47.0
tt0806910,1.0,92.0,5.6,38.0
tt0806910,1.0,44.0,5.2,39.0
tt0806910,1.0,76.0,6.3,42.0
tt0806910,1.0,67.0,5.6,59.0
tt0806910,1.0,162.0,6.0,33.0
tt0806910,1.0,93.0,6.3,59.0
tt0094416,5.0,5.0,6.5,56.0
tt0046593,34.0,23.0,7.5,356.0
tt0806910,1.0,442.0,6.4,60.0
tt0094525,3.0,10.0,7.5,1611.0
tt0094525,5.0,8.0,7.5,1539.0
tt0364151,12.0,5.0,7.4,67.0
tt0806910,1.0,28.0,7.0,77.0
tt0364151,15.0,6.0,7.8,580.0
tt0159876,25.0,16.0,8.8,24.0
tt0159876,17.0,2.0,8.0,21.0
tt0806910,1.0,4.0,4.9,85.0
tt0806910,1.0,13.0,6.0,65.0
tt0806910,1.0,443.0,6.0,55.0
tt0806910,1.0,150.0,5.4,35.0
tt0806910,1.0,142.0,5.2,36.0
tt0806910,1.0,444.0,6.7,96.0
tt0806910,1.0,86.0,6.7,52.0
tt0159876,23.0,10.0,9.4,31.0
tt0806910,1.0,445.0,6.3,60.0
tt0364151,13.0,7.0,7.8,112.0
tt0159876,22.0,15.0,8.3,178.0
tt0046593,28.0,19.0,5.6,227.0
tt0806910,1.0,261.0,6.6,31.0
tt0806910,1.0,281.0,6.3,35.0
tt0159876,21.0,17.0,6.3,27.0
tt0159876,28.0,14.0,8.8,38.0
tt0159876,4.0,22.0,8.3,30.0
tt0806910,1.0,85.0,6.0,46.0
tt0364151,4.0,8.0,7.6,140.0
tt0806910,1.0,16.0,6.2,53.0
tt0806910,1.0,37.0,6.1,47.0
tt0806910,1.0,62.0,6.2,58.0
tt0806910,1.0,40.0,6.4,73.0
tt0806910,1.0,70.0,6.4,77.0
tt0806910,1.0,446.0,6.1,44.0
tt0806910,1.0,81.0,5.9,42.0
tt0806910,1.0,26.0,6.9,44.0
tt0806910,1.0,99.0,5.6,48.0
tt0806910,1.0,195.0,5.9,35.0
tt0806910,1.0,88.0,6.2,65.0
tt0806910,1.0,30.0,6.4,82.0
tt0159876,10.0,4.0,8.9,26.0
tt0159876,,,7.4,30.0
tt0806910,1.0,153.0,5.6,31.0
tt0806910,1.0,447.0,6.1,118.0
tt0159876,3.0,28.0,5.5,15.0
tt0806910,1.0,448.0,6.9,130.0
tt0159876,,,8.6,56.0
tt0159876,,,7.9,19.0
tt0149314,5.0,9.0,7.6,99.0
tt0806910,1.0,449.0,6.6,119.0
tt0159876,29.0,2.0,7.7,301.0
tt0159876,25.0,4.0,7.3,37.0
tt0159876,21.0,15.0,8.1,161.0
tt0806910,1.0,450.0,5.5,36.0
tt0094416,3.0,14.0,8.1,146.0
tt0806910,1.0,451.0,6.8,66.0
tt0159876,22.0,7.0,8.7,24.0
tt0806910,1.0,452.0,6.5,85.0
tt0806910,1.0,453.0,7.0,107.0
tt0364151,15.0,1.0,7.7,455.0
tt0159876,,,7.4,20.0
tt0806910,1.0,454.0,6.2,40.0
tt0159876,22.0,9.0,8.1,34.0
tt0159876,11.0,9.0,,
tt0806910,1.0,455.0,5.5,33.0
tt0159876,21.0,13.0,8.7,124.0
tt0806910,1.0,457.0,6.1,71.0
tt0046593,4.0,25.0,9.1,19.0
tt0159876,1.0,6.0,7.0,17.0
tt0046593,30.0,4.0,5.8,23.0
tt0046593,5.0,2.0,8.3,33.0
tt0159876,27.0,14.0,,
tt0806910,1.0,456.0,6.4,87.0
tt0806910,1.0,489.0,6.0,91.0
tt0159876,24.0,4.0,8.1,20.0
tt0159876,24.0,11.0,9.4,22.0
tt0149314,10.0,4.0,8.6,267.0
tt0046593,15.0,21.0,7.4,31.0
tt0364151,7.0,2.0,7.2,206.0
tt0806910,1.0,458.0,6.8,165.0
tt0364151,15.0,3.0,8.0,159.0
tt0364151,15.0,4.0,8.7,190.0
tt0806910,1.0,459.0,6.5,63.0
tt0159876,28.0,3.0,7.5,146.0
tt0806910,1.0,460.0,6.7,152.0
tt0094416,11.0,2.0,7.8,43.0
tt0159876,26.0,11.0,9.3,52.0
tt0159876,,,7.7,182.0
tt0806910,1.0,461.0,6.6,114.0
tt0159876,26.0,5.0,,
tt0159876,29.0,10.0,7.6,38.0
tt0080231,1.0,12.0,6.9,744.0
tt0094416,11.0,1.0,8.4,46.0
tt0046593,3.0,10.0,8.2,23.0
tt0364151,8.0,1.0,7.9,103.0
tt0046593,4.0,4.0,8.3,38.0
tt0806910,1.0,475.0,7.0,103.0
tt0806910,1.0,462.0,6.1,62.0
tt0080231,1.0,6.0,6.5,705.0
tt0159876,29.0,11.0,7.2,2235.0
tt0094416,13.0,6.0,7.3,31.0
tt0080231,1.0,13.0,6.0,568.0
tt0214341,3.0,1.0,8.2,1692.0
tt0214341,3.0,2.0,8.1,1672.0
tt0214341,3.0,3.0,7.9,1645.0
tt0214341,4.0,17.0,7.8,1697.0
tt0214341,4.0,18.0,8.0,1667.0
tt0094525,8.0,1.0,8.0,2989.0
tt0094416,14.0,7.0,6.8,66.0
tt0364151,15.0,5.0,7.7,224.0
tt0149314,7.0,3.0,9.1,899.0
tt0907683,2.0,1.0,6.5,2253.0
tt0159876,,,7.8,27.0
tt0094416,13.0,7.0,8.5,160.0
tt0364151,12.0,6.0,6.1,93.0
tt0806910,1.0,463.0,7.0,192.0
tt0159876,29.0,8.0,7.6,67.0
tt0094525,8.0,2.0,7.4,2550.0
tt0806910,1.0,464.0,7.4,182.0
tt0806910,1.0,17.0,6.1,48.0
tt0806910,1.0,20.0,6.6,84.0
tt0806910,1.0,18.0,6.8,91.0
tt0098936,1.0,1.0,8.9,19339.0
tt0046593,2.0,26.0,8.7,21.0
tt0364151,14.0,5.0,7.8,167.0
tt0806910,1.0,31.0,6.4,76.0
tt0806910,1.0,465.0,6.6,69.0
tt0149314,14.0,1.0,8.0,44.0
tt0159876,26.0,17.0,6.7,28.0
tt0364151,1.0,12.0,8.2,110.0
tt0806910,1.0,466.0,6.5,71.0
tt0806910,1.0,469.0,6.9,73.0
tt0806910,1.0,485.0,7.4,93.0
tt0806910,1.0,486.0,6.4,84.0
tt0806910,1.0,484.0,7.1,164.0
tt0806910,1.0,482.0,6.0,63.0
tt0806910,1.0,483.0,6.8,86.0
tt0806910,1.0,467.0,6.1,41.0
tt0159876,10.0,1.0,7.9,23.0
tt0806910,1.0,479.0,6.5,48.0
tt0806910,1.0,470.0,6.6,68.0
tt0094416,7.0,1.0,8.5,170.0
tt0094416,11.0,6.0,7.4,60.0
tt0046593,24.0,6.0,7.0,111.0
tt0806910,1.0,471.0,6.6,80.0
tt0244365,1.0,1.0,7.6,5164.0
tt0046593,30.0,15.0,5.1,452.0
tt0046593,21.0,17.0,5.9,16.0
tt0806910,1.0,474.0,4.6,72.0
tt0806910,1.0,488.0,6.5,72.0
tt0806910,1.0,472.0,7.2,132.0
tt0094416,14.0,3.0,8.2,83.0
tt0364151,9.0,4.0,8.0,124.0
tt0806910,1.0,473.0,6.7,57.0
tt0094416,12.0,6.0,7.8,65.0
tt0364151,2.0,5.0,8.0,117.0
tt0159876,30.0,5.0,9.0,100.0
tt0159876,7.0,19.0,7.3,45.0
tt0364151,1.0,3.0,7.3,54.0
tt0806910,1.0,43.0,6.0,62.0
tt0101188,7.0,14.0,6.2,1814.0
tt0806910,1.0,54.0,6.0,53.0
tt0806910,1.0,481.0,6.8,76.0
tt0806910,1.0,59.0,6.5,41.0
tt0806910,1.0,476.0,6.0,55.0
tt0364151,10.0,3.0,7.5,165.0
tt0096657,1.0,15.0,8.3,1704.0
tt0094525,6.0,4.0,8.0,2360.0
tt0806910,1.0,71.0,5.9,58.0
tt0806910,1.0,69.0,7.3,79.0
tt0083399,9.0,8.0,7.4,458.0
tt0486531,5.0,16.0,8.2,42.0
tt0159876,29.0,16.0,7.3,29.0
tt0364151,5.0,2.0,7.4,275.0
tt0310455,1.0,1.0,8.1,1281.0
tt0806910,1.0,477.0,5.9,82.0
tt0806910,1.0,102.0,6.3,50.0
tt0159876,16.0,11.0,7.4,34.0
tt0364151,16.0,1.0,7.8,262.0
tt0806910,1.0,478.0,6.3,48.0
tt0108757,1.0,1.0,8.6,2717.0
tt0806910,1.0,480.0,5.3,71.0
tt0806910,1.0,519.0,5.3,46.0
tt0046593,20.0,3.0,8.4,28.0
tt0806910,1.0,487.0,7.1,154.0
tt0364151,15.0,7.0,7.2,126.0
tt0364151,10.0,1.0,7.7,242.0
tt0159876,22.0,14.0,,
tt0364151,14.0,6.0,7.6,70.0
tt0364151,11.0,3.0,7.9,123.0
tt0066684,31.0,1.0,7.5,111.0
tt0907683,2.0,3.0,5.8,1600.0
tt0046593,12.0,24.0,6.2,10.0
tt0907683,2.0,2.0,6.2,1727.0
tt0046593,33.0,21.0,7.1,69.0
tt0046593,14.0,16.0,7.5,76.0
tt0159876,27.0,4.0,6.5,84.0
tt0806910,1.0,497.0,6.4,64.0
tt0056751,14.0,17.0,8.3,901.0
tt0159876,49.0,13.0,8.4,8.0
tt0364151,16.0,5.0,7.0,130.0
tt0806910,1.0,505.0,6.3,72.0
tt0806910,1.0,499.0,6.0,83.0
tt0364151,16.0,7.0,6.5,99.0
tt0907683,2.0,4.0,6.1,1804.0
tt0907683,2.0,8.0,6.3,1807.0
tt0159876,,,8.0,25.0
tt0159876,20.0,2.0,8.9,23.0
tt0486531,8.0,7.0,6.7,8.0
tt0806910,1.0,494.0,6.1,70.0
tt0806910,1.0,339.0,4.7,37.0
tt0806910,1.0,504.0,6.2,92.0
tt0806910,1.0,500.0,5.7,85.0
tt0806910,1.0,496.0,6.6,165.0
tt0806910,1.0,165.0,5.7,39.0
tt0806910,1.0,498.0,7.2,138.0
tt0806910,1.0,490.0,7.3,62.0
tt0806910,1.0,509.0,6.3,136.0
tt0806910,1.0,492.0,6.2,84.0
tt0806910,1.0,495.0,6.8,57.0
tt0159876,20.0,10.0,8.1,23.0
tt0159876,28.0,5.0,6.1,26.0
tt0159876,30.0,6.0,7.8,68.0
tt0806910,1.0,68.0,7.0,81.0
tt0806910,1.0,175.0,5.9,40.0
tt0806910,1.0,78.0,7.0,84.0
tt0806910,1.0,80.0,5.4,52.0
tt0806910,1.0,56.0,6.0,74.0
tt0046593,14.0,24.0,8.1,28.0
tt0907683,2.0,6.0,6.2,1795.0
tt0907683,2.0,5.0,6.0,1547.0
tt0118401,1.0,1.0,8.2,2580.0
tt0046593,31.0,6.0,7.0,36.0
tt0364151,16.0,8.0,7.8,382.0
tt0206501,17.0,10.0,7.9,196.0
tt0312172,1.0,1.0,8.2,3967.0
tt0159876,29.0,15.0,7.8,128.0
tt0101188,7.0,13.0,6.6,160.0
tt0806910,1.0,491.0,5.7,84.0
tt0907683,2.0,7.0,6.1,1773.0
tt0806910,1.0,522.0,7.0,94.0
tt0094416,14.0,8.0,7.1,89.0
tt0159876,30.0,3.0,7.6,140.0
tt0094416,13.0,15.0,7.2,20.0
tt0806910,1.0,501.0,6.8,81.0
tt0806910,1.0,506.0,7.4,133.0
tt0806910,1.0,528.0,5.9,64.0
tt0806910,1.0,510.0,6.3,93.0
tt0806910,1.0,493.0,6.5,120.0
tt0364151,6.0,3.0,7.7,130.0
tt0159876,30.0,9.0,7.3,400.0
tt0206501,23.0,12.0,,
tt0364151,16.0,6.0,7.7,87.0
tt0806910,1.0,173.0,6.2,46.0
tt0094416,14.0,11.0,7.3,89.0
tt0046593,30.0,14.0,7.1,28.0
tt0159876,22.0,8.0,8.6,50.0
tt0364151,6.0,8.0,8.0,107.0
tt0046593,30.0,17.0,6.9,27.0
tt0094416,14.0,12.0,7.6,147.0
tt0159876,20.0,1.0,6.2,32.0
tt0159876,21.0,4.0,8.0,35.0
tt0364151,6.0,1.0,7.3,99.0
tt0159876,21.0,2.0,7.3,39.0
tt0364151,6.0,6.0,6.7,24.0
tt0159876,,,9.4,33.0
tt0159876,21.0,12.0,8.7,23.0
tt0364151,6.0,2.0,7.0,77.0
tt0486531,5.0,27.0,7.5,20.0
tt0159876,,,8.8,26.0
tt0159876,,,,
tt0159876,23.0,2.0,8.2,24.0
tt0159876,22.0,18.0,,
tt0159876,24.0,2.0,8.8,75.0
tt0159876,21.0,19.0,9.0,16.0
tt0364151,10.0,5.0,7.4,256.0
tt0159876,22.0,5.0,,
tt0159876,24.0,5.0,8.7,22.0
tt0364151,9.0,3.0,7.6,65.0
tt0364151,9.0,1.0,7.5,66.0
tt0806910,1.0,531.0,6.7,138.0
tt0159876,24.0,6.0,8.5,32.0
tt0159876,22.0,13.0,,
tt0159876,23.0,11.0,7.4,30.0
tt0806910,1.0,513.0,6.6,75.0
tt0806910,1.0,523.0,6.3,79.0
tt0364151,9.0,2.0,8.1,93.0
tt0159876,23.0,4.0,7.1,115.0
tt0159876,26.0,7.0,9.3,20.0
tt0159876,26.0,10.0,7.5,27.0
tt0094416,9.0,4.0,7.4,41.0
tt0094416,10.0,5.0,7.9,200.0
tt0094416,10.0,4.0,,
tt0159876,26.0,3.0,7.6,38.0
tt0159876,25.0,6.0,7.6,178.0
tt0159876,26.0,9.0,,
tt0806910,1.0,502.0,6.7,125.0
tt0094416,10.0,1.0,8.2,123.0
tt0159876,27.0,2.0,,
tt0159876,30.0,11.0,7.3,38.0
tt0806910,1.0,503.0,5.1,86.0
tt0094416,15.0,8.0,7.9,57.0
tt0806910,1.0,512.0,6.8,75.0
tt0806910,1.0,524.0,5.7,86.0
tt0806910,1.0,508.0,7.0,95.0
tt0806910,1.0,507.0,7.1,113.0
tt0486531,5.0,2.0,7.6,13.0
tt0046593,8.0,13.0,7.4,123.0
tt0094416,3.0,1.0,5.7,31.0
tt0094416,9.0,9.0,7.2,27.0
tt0080231,1.0,9.0,6.3,690.0
tt0159876,31.0,2.0,8.0,49.0
tt0806910,1.0,511.0,7.1,354.0
tt0806910,1.0,514.0,6.3,135.0
tt0364151,17.0,8.0,8.1,134.0
tt0094416,15.0,6.0,7.9,275.0
tt0094416,15.0,9.0,7.3,29.0
tt0364151,17.0,7.0,7.5,209.0
tt0159876,49.0,29.0,7.8,54.0
tt0046593,4.0,22.0,7.5,20.0
tt0096697,1.0,1.0,8.1,10079.0
tt0046593,25.0,21.0,6.1,40.0
tt0806910,1.0,536.0,5.6,105.0
tt0806910,1.0,516.0,5.7,90.0
tt0806910,1.0,515.0,6.7,81.0
tt0806910,1.0,517.0,7.0,288.0
tt0364151,17.0,1.0,7.5,83.0
tt0159876,31.0,4.0,8.5,118.0
tt0806910,1.0,521.0,5.7,64.0
tt0046593,2.0,14.0,7.5,114.0
tt0486531,,,7.8,81.0
tt0159876,31.0,11.0,7.5,73.0
tt0159876,31.0,9.0,8.0,263.0
tt0806910,1.0,525.0,6.9,75.0
tt0364151,5.0,9.0,7.3,91.0
tt0806910,1.0,520.0,6.1,51.0
tt0806910,1.0,518.0,6.3,70.0
tt0364151,17.0,6.0,7.9,107.0
tt0806910,1.0,527.0,6.4,138.0
tt0364151,13.0,4.0,6.0,79.0
tt0806910,1.0,532.0,6.1,82.0
tt0806910,1.0,526.0,7.1,130.0
tt0235918,3.0,9.0,7.5,933.0
tt0094416,4.0,5.0,6.8,136.0
tt0159876,30.0,2.0,8.6,36.0
tt0364151,4.0,9.0,7.1,92.0
tt0096657,1.0,7.0,8.9,3095.0
tt0149314,4.0,13.0,9.3,2094.0
tt0094416,14.0,13.0,8.2,71.0
tt0206501,8.0,5.0,7.8,9.0
tt0806910,1.0,545.0,5.6,116.0
tt0364151,19.0,7.0,8.4,12486.0
tt0806910,1.0,529.0,6.4,109.0
tt0806910,1.0,535.0,6.4,146.0
tt0806910,1.0,530.0,6.0,78.0
tt0806910,1.0,533.0,6.5,88.0
tt0094416,4.0,13.0,7.2,27.0
tt0094416,15.0,11.0,7.9,119.0
tt0806910,1.0,537.0,6.2,84.0
tt0806910,1.0,558.0,6.5,72.0
tt0806910,1.0,534.0,6.8,63.0
tt0159876,,,7.9,121.0
tt0094416,10.0,8.0,7.4,102.0
tt0094416,16.0,6.0,7.4,108.0
tt0159876,25.0,18.0,7.9,24.0
tt0206501,29.0,7.0,7.5,124.0
tt0806910,1.0,538.0,6.3,65.0
tt0806910,1.0,539.0,6.7,51.0
tt0806910,1.0,541.0,6.1,64.0
tt0806910,1.0,110.0,5.8,34.0
tt0364151,16.0,3.0,8.1,99.0
tt0806910,1.0,540.0,6.8,128.0
tt0806910,1.0,552.0,7.3,189.0
tt0806910,1.0,564.0,6.4,110.0
tt0806910,1.0,584.0,6.4,75.0
tt0806910,1.0,543.0,6.8,260.0
tt0364151,18.0,1.0,8.3,165.0
tt0806910,1.0,546.0,6.0,83.0
tt0043208,6.0,11.0,8.2,592.0
tt0094416,12.0,10.0,8.2,53.0
tt0806910,1.0,547.0,6.9,73.0
tt0364151,18.0,2.0,7.6,114.0
tt0806910,1.0,548.0,7.0,99.0
tt0806910,1.0,566.0,6.7,121.0
tt0364151,18.0,6.0,8.0,587.0
tt0094416,17.0,2.0,7.8,156.0
tt0806910,1.0,544.0,5.8,53.0
tt0806910,1.0,553.0,6.3,69.0
tt0806910,1.0,542.0,5.3,134.0
tt0094416,17.0,12.0,7.3,464.0
tt0806910,1.0,550.0,5.8,50.0
tt0159876,29.0,14.0,7.5,26.0
tt0094416,16.0,4.0,8.3,101.0
tt0806910,1.0,551.0,6.7,250.0
tt0806910,1.0,555.0,7.1,95.0
tt0806910,1.0,554.0,6.5,115.0
tt0806910,1.0,549.0,6.7,126.0
tt0094525,9.0,1.0,8.4,4507.0
tt0094525,9.0,4.0,7.7,2842.0
tt0806910,1.0,556.0,6.6,67.0
tt0055657,1.0,15.0,7.5,533.0
tt0055657,1.0,7.0,7.4,615.0
tt0055657,2.0,20.0,6.9,403.0
tt0055657,2.0,21.0,6.9,448.0
tt0055657,2.0,29.0,8.1,496.0
tt0055657,2.0,22.0,7.9,548.0
tt0055657,2.0,14.0,6.9,453.0
tt0055657,1.0,9.0,7.1,589.0
tt0055657,2.0,5.0,7.5,454.0
tt0055657,2.0,32.0,7.7,487.0
tt0055657,1.0,13.0,6.7,497.0
tt0055657,2.0,8.0,7.2,490.0
tt0055657,1.0,5.0,7.7,680.0
tt0055657,3.0,2.0,7.3,454.0
tt0055657,3.0,23.0,6.6,371.0
tt0055657,3.0,11.0,7.8,510.0
tt0055657,3.0,12.0,6.7,433.0
tt0055657,1.0,29.0,7.0,439.0
tt0055657,1.0,10.0,7.2,509.0
tt0055657,1.0,30.0,7.5,478.0
tt0055657,3.0,20.0,7.8,496.0
tt0055657,1.0,27.0,6.6,442.0
tt0055657,1.0,32.0,7.4,431.0
tt0055657,1.0,22.0,6.9,443.0
tt0055657,2.0,9.0,6.9,448.0
tt0055657,1.0,2.0,6.9,802.0
tt0055657,2.0,16.0,7.3,456.0
tt0055657,2.0,18.0,7.9,605.0
tt0055657,3.0,14.0,7.0,452.0
tt0055657,1.0,6.0,7.4,556.0
tt0055657,1.0,17.0,7.6,582.0
tt0055657,2.0,24.0,7.2,428.0
tt0055657,2.0,10.0,7.4,461.0
tt0055657,1.0,12.0,7.1,599.0
tt0055657,2.0,1.0,8.2,658.0
tt0055657,1.0,8.0,7.5,586.0
tt0055657,2.0,11.0,8.0,554.0
tt0055657,1.0,4.0,7.5,777.0
tt0055657,1.0,21.0,6.6,460.0
tt0055657,2.0,31.0,7.3,472.0
tt0055657,2.0,17.0,8.1,874.0
tt0055657,1.0,28.0,7.3,556.0
tt0055657,3.0,4.0,6.7,414.0
tt0055657,1.0,23.0,7.6,512.0
tt0055657,3.0,6.0,8.1,594.0
tt0055657,1.0,25.0,7.9,526.0
tt0055657,2.0,13.0,7.7,604.0
tt0055657,2.0,23.0,7.7,480.0
tt0055657,3.0,7.0,6.1,400.0
tt0055657,3.0,10.0,7.4,530.0
tt0055657,3.0,8.0,6.7,428.0
tt0055657,3.0,26.0,6.0,431.0
tt0055657,2.0,19.0,7.3,482.0
tt0055657,2.0,2.0,6.3,476.0
tt0055657,2.0,15.0,7.6,535.0
tt0055657,3.0,28.0,8.0,473.0
tt0055657,1.0,3.0,7.0,602.0
tt0055657,2.0,6.0,8.4,666.0
tt0055657,3.0,29.0,7.3,417.0
tt0055657,3.0,16.0,7.3,443.0
tt0055657,2.0,25.0,7.5,445.0
tt0055657,1.0,26.0,7.4,467.0
tt0055657,1.0,20.0,7.3,579.0
tt0055657,3.0,21.0,7.1,401.0
tt0055657,1.0,1.0,7.6,864.0
tt0055657,3.0,24.0,7.9,459.0
tt0055657,3.0,1.0,8.2,552.0
tt0055657,1.0,11.0,7.2,546.0
tt0055657,1.0,31.0,7.4,524.0
tt0055657,2.0,30.0,7.2,411.0
tt0055657,3.0,27.0,7.7,478.0
tt0055657,3.0,5.0,7.3,442.0
tt0055657,2.0,27.0,6.7,502.0
tt0055657,1.0,24.0,7.4,519.0
tt0055657,2.0,7.0,6.4,405.0
tt0055657,1.0,18.0,6.8,552.0
tt0055657,2.0,26.0,6.7,396.0
tt0055657,1.0,14.0,7.1,476.0
tt0055657,2.0,3.0,7.5,515.0
tt0055657,3.0,15.0,6.4,391.0
tt0055657,3.0,22.0,5.8,411.0
tt0055657,2.0,12.0,7.6,538.0
tt0055657,1.0,19.0,7.6,565.0
tt0055657,3.0,18.0,7.7,480.0
tt0055657,3.0,9.0,6.1,403.0
tt0055657,3.0,17.0,8.5,1036.0
tt0055657,3.0,19.0,7.5,413.0
tt0055657,3.0,3.0,7.7,493.0
tt0055657,1.0,16.0,7.1,510.0
tt0055657,3.0,13.0,7.8,604.0
tt0055657,2.0,28.0,7.2,412.0
tt0055657,3.0,25.0,7.5,409.0
